	record_id	month	year	AverageTemperatureFahr	AverageTemperatureUncertaintyFahr	City	country_id	Country	Latitude	Longitude
9450	2847054	7	1959	48.5168	32.8064	Hamilton	NEW	New Zealand	37.78S	174.92E
9451	2847055	8	1959	50.3294	32.7974	Hamilton	NEW	New Zealand	37.78S	174.92E
9452	2847056	9	1959	53.4254	32.7632	Hamilton	NEW	New Zealand	37.78S	174.92E
9453	2847057	10	1959	54.9968	33.0206	Hamilton	NEW	New Zealand	37.78S	174.92E
9454	2847058	11	1959	59.5058	32.3222	Hamilton	NEW	New Zealand	37.78S	174.92E
9455	2847059	12	1959	64.4324	32.9774	Hamilton	NEW	New Zealand	37.78S	174.92E
9456	2847060	1	1960	66.3098	32.6408	Hamilton	NEW	New Zealand	37.78S	174.92E
9457	2847061	2	1960	66.4322	32.7614	Hamilton	NEW	New Zealand	37.78S	174.92E
9458	2847062	3	1960	61.952	32.3474	Hamilton	NEW	New Zealand	37.78S	174.92E
9459	2847063	4	1960	57.7094	32.5076	Hamilton	NEW	New Zealand	37.78S	174.92E
9460	2847064	5	1960	55.4072	32.6138	Hamilton	NEW	New Zealand	37.78S	174.92E
9461	2847065	6	1960	50.7524	32.7776	Hamilton	NEW	New Zealand	37.78S	174.92E
9462	2847066	7	1960	48.614	32.2736	Hamilton	NEW	New Zealand	37.78S	174.92E
9463	2847067	8	1960	49.352	32.9648	Hamilton	NEW	New Zealand	37.78S	174.92E
9464	2847068	9	1960	53.9078	32.6516	Hamilton	NEW	New Zealand	37.78S	174.92E
9465	2847069	10	1960	56.534	32.4446	Hamilton	NEW	New Zealand	37.78S	174.92E
9466	2847070	11	1960	59.288000000000004	32.7542	Hamilton	NEW	New Zealand	37.78S	174.92E
9467	2847071	12	1960	60.6488	32.5238	Hamilton	NEW	New Zealand	37.78S	174.92E
9468	2847072	1	1961	65.3882	32.5832	Hamilton	NEW	New Zealand	37.78S	174.92E
9469	2847073	2	1961	65.543	32.4806	Hamilton	NEW	New Zealand	37.78S	174.92E
9470	2847074	3	1961	62.5586	32.4806	Hamilton	NEW	New Zealand	37.78S	174.92E
9471	2847075	4	1961	58.2458	32.4554	Hamilton	NEW	New Zealand	37.78S	174.92E
9472	2847076	5	1961	53.843	32.738	Hamilton	NEW	New Zealand	37.78S	174.92E
9473	2847077	6	1961	50.2412	32.7164	Hamilton	NEW	New Zealand	37.78S	174.92E
9474	2847078	7	1961	48.2234	32.7416	Hamilton	NEW	New Zealand	37.78S	174.92E
9475	2847079	8	1961	48.7616	32.1998	Hamilton	NEW	New Zealand	37.78S	174.92E
9476	2847080	9	1961	52.34	32.4698	Hamilton	NEW	New Zealand	37.78S	174.92E
9477	2847081	10	1961	57.2594	32.4338	Hamilton	NEW	New Zealand	37.78S	174.92E
9478	2847082	11	1961	59.7668	32.4878	Hamilton	NEW	New Zealand	37.78S	174.92E
9479	2847083	12	1961	65.0552	32.5688	Hamilton	NEW	New Zealand	37.78S	174.92E
9480	2847084	1	1962	68.4914	32.7614	Hamilton	NEW	New Zealand	37.78S	174.92E
9481	2847085	2	1962	66.67699999999999	32.513000000000005	Hamilton	NEW	New Zealand	37.78S	174.92E
9482	2847086	3	1962	63.8726	32.4608	Hamilton	NEW	New Zealand	37.78S	174.92E
9483	2847087	4	1962	59.7866	32.9036	Hamilton	NEW	New Zealand	37.78S	174.92E
9484	2847088	5	1962	56.9804	32.4176	Hamilton	NEW	New Zealand	37.78S	174.92E
9485	2847089	6	1962	51.9332	33.116	Hamilton	NEW	New Zealand	37.78S	174.92E
9486	2847090	7	1962	49.7174	32.5202	Hamilton	NEW	New Zealand	37.78S	174.92E
9487	2847091	8	1962	50.9756	32.5958	Hamilton	NEW	New Zealand	37.78S	174.92E
9488	2847092	9	1962	52.8494	32.8172	Hamilton	NEW	New Zealand	37.78S	174.92E
9489	2847093	10	1962	58.0622	32.6354	Hamilton	NEW	New Zealand	37.78S	174.92E
9490	2847094	11	1962	59.3474	32.6858	Hamilton	NEW	New Zealand	37.78S	174.92E
9492	2847096	1	1963	65.687	32.657	Hamilton	NEW	New Zealand	37.78S	174.92E
9493	2847097	2	1963	67.91	32.4842	Hamilton	NEW	New Zealand	37.78S	174.92E
9494	2847098	3	1963	63.2912	32.3384	Hamilton	NEW	New Zealand	37.78S	174.92E
9495	2847099	4	1963	56.8958	32.7092	Hamilton	NEW	New Zealand	37.78S	174.92E
9496	2847100	5	1963	53.7674	32.5958	Hamilton	NEW	New Zealand	37.78S	174.92E
9497	2847101	6	1963	49.7876	32.693000000000005	Hamilton	NEW	New Zealand	37.78S	174.92E
9498	2847102	7	1963	49.1936	32.6624	Hamilton	NEW	New Zealand	37.78S	174.92E
9499	2847103	8	1963	48.7418	32.495	Hamilton	NEW	New Zealand	37.78S	174.92E
9500	2847104	9	1963	52.8638	32.648	Hamilton	NEW	New Zealand	37.78S	174.92E
9501	2847105	10	1963	55.7654	32.6228	Hamilton	NEW	New Zealand	37.78S	174.92E
9503	2847107	12	1963	61.5074	32.2934	Hamilton	NEW	New Zealand	37.78S	174.92E
9504	2847108	1	1964	63.2048	32.909	Hamilton	NEW	New Zealand	37.78S	174.92E
9505	2847109	2	1964	65.8076	32.5508	Hamilton	NEW	New Zealand	37.78S	174.92E
9506	2847110	3	1964	63.3506	32.8424	Hamilton	NEW	New Zealand	37.78S	174.92E
9507	2847111	4	1964	58.145	32.6174	Hamilton	NEW	New Zealand	37.78S	174.92E
9508	2847112	5	1964	52.691	32.5274	Hamilton	NEW	New Zealand	37.78S	174.92E
9509	2847113	6	1964	50.0684	32.8532	Hamilton	NEW	New Zealand	37.78S	174.92E
9510	2847114	7	1964	50.5922	32.6858	Hamilton	NEW	New Zealand	37.78S	174.92E
9511	2847115	8	1964	50.3222	32.4896	Hamilton	NEW	New Zealand	37.78S	174.92E
9512	2847116	9	1964	52.1258	32.783	Hamilton	NEW	New Zealand	37.78S	174.92E
9513	2847117	10	1964	54.7484	32.4752	Hamilton	NEW	New Zealand	37.78S	174.92E
9514	2847118	11	1964	58.3934	33.025999999999996	Hamilton	NEW	New Zealand	37.78S	174.92E
9515	2847119	12	1964	63.1994	32.4158	Hamilton	NEW	New Zealand	37.78S	174.92E
9516	2847120	1	1965	66.947	32.342	Hamilton	NEW	New Zealand	37.78S	174.92E
9517	2847121	2	1965	64.0004	32.6336	Hamilton	NEW	New Zealand	37.78S	174.92E
9518	2847122	3	1965	62.168	32.7416	Hamilton	NEW	New Zealand	37.78S	174.92E
9519	2847123	4	1965	57.9974	32.6372	Hamilton	NEW	New Zealand	37.78S	174.92E
9520	2847124	5	1965	53.2508	32.5346	Hamilton	NEW	New Zealand	37.78S	174.92E
9521	2847125	6	1965	49.01	32.7866	Hamilton	NEW	New Zealand	37.78S	174.92E
9522	2847126	7	1965	46.3496	32.5256	Hamilton	NEW	New Zealand	37.78S	174.92E
9523	2847127	8	1965	49.3646	32.8154	Hamilton	NEW	New Zealand	37.78S	174.92E
9524	2847128	9	1965	52.6676	32.4086	Hamilton	NEW	New Zealand	37.78S	174.92E
9525	2847129	10	1965	53.788999999999994	32.477	Hamilton	NEW	New Zealand	37.78S	174.92E
9526	2847130	11	1965	57.7742	32.4464	Hamilton	NEW	New Zealand	37.78S	174.92E
9527	2847131	12	1965	61.7936	32.8172	Hamilton	NEW	New Zealand	37.78S	174.92E
9528	2847132	1	1966	65.5304	32.9	Hamilton	NEW	New Zealand	37.78S	174.92E
9529	2847133	2	1966	69.3824	32.8694	Hamilton	NEW	New Zealand	37.78S	174.92E
9530	2847134	3	1966	65.165	33.3014	Hamilton	NEW	New Zealand	37.78S	174.92E
9531	2847135	4	1966	58.6598	32.5058	Hamilton	NEW	New Zealand	37.78S	174.92E
9532	2847136	5	1966	52.0916	32.4824	Hamilton	NEW	New Zealand	37.78S	174.92E
9533	2847137	6	1966	49.0406	32.4158	Hamilton	NEW	New Zealand	37.78S	174.92E
9534	2847138	7	1966	48.2216	32.8622	Hamilton	NEW	New Zealand	37.78S	174.92E
9535	2847139	8	1966	47.8166	32.8208	Hamilton	NEW	New Zealand	37.78S	174.92E
9536	2847140	9	1966	52.1366	32.8532	Hamilton	NEW	New Zealand	37.78S	174.92E
9537	2847141	10	1966	54.1202	32.6534	Hamilton	NEW	New Zealand	37.78S	174.92E
9538	2847142	11	1966	57.8354	32.567	Hamilton	NEW	New Zealand	37.78S	174.92E
9539	2847143	12	1966	61.2392	32.4104	Hamilton	NEW	New Zealand	37.78S	174.92E
9540	2847144	1	1967	63.428000000000004	32.6444	Hamilton	NEW	New Zealand	37.78S	174.92E
9541	2847145	2	1967	64.5008	32.9432	Hamilton	NEW	New Zealand	37.78S	174.92E
9542	2847146	3	1967	64.2344	32.6732	Hamilton	NEW	New Zealand	37.78S	174.92E
9543	2847147	4	1967	58.8542	32.2682	Hamilton	NEW	New Zealand	37.78S	174.92E
9544	2847148	5	1967	54.0878	32.6876	Hamilton	NEW	New Zealand	37.78S	174.92E
9545	2847149	6	1967	48.1676	32.873000000000005	Hamilton	NEW	New Zealand	37.78S	174.92E
9546	2847150	7	1967	48.2954	33.0368	Hamilton	NEW	New Zealand	37.78S	174.92E
9547	2847151	8	1967	52.6946	32.5202	Hamilton	NEW	New Zealand	37.78S	174.92E
9548	2847152	9	1967	51.9566	32.9108	Hamilton	NEW	New Zealand	37.78S	174.92E
9549	2847153	10	1967	57.0362	32.4644	Hamilton	NEW	New Zealand	37.78S	174.92E
9550	2847154	11	1967	59.882	32.5526	Hamilton	NEW	New Zealand	37.78S	174.92E
9551	2847155	12	1967	63.0752	32.4086	Hamilton	NEW	New Zealand	37.78S	174.92E
9552	2847156	1	1968	64.337	32.8226	Hamilton	NEW	New Zealand	37.78S	174.92E
9553	2847157	2	1968	65.354	33.4796	Hamilton	NEW	New Zealand	37.78S	174.92E
9554	2847158	3	1968	67.775	33.098	Hamilton	NEW	New Zealand	37.78S	174.92E
9555	2847159	4	1968	59.1908	32.8406	Hamilton	NEW	New Zealand	37.78S	174.92E
9556	2847160	5	1968	54.8366	32.5022	Hamilton	NEW	New Zealand	37.78S	174.92E
9557	2847161	6	1968	51.0674	32.7488	Hamilton	NEW	New Zealand	37.78S	174.92E
9558	2847162	7	1968	48.2522	32.621	Hamilton	NEW	New Zealand	37.78S	174.92E
9559	2847163	8	1968	50.4428	32.441	Hamilton	NEW	New Zealand	37.78S	174.92E
9560	2847164	9	1968	51.2816	32.315	Hamilton	NEW	New Zealand	37.78S	174.92E
9561	2847165	10	1968	54.599	33.0296	Hamilton	NEW	New Zealand	37.78S	174.92E
9562	2847166	11	1968	57.1208	32.6174	Hamilton	NEW	New Zealand	37.78S	174.92E
9563	2847167	12	1968	60.5984	32.8604	Hamilton	NEW	New Zealand	37.78S	174.92E
9564	2847168	1	1969	64.0454	32.7182	Hamilton	NEW	New Zealand	37.78S	174.92E
9565	2847169	2	1969	64.5314	32.6102	Hamilton	NEW	New Zealand	37.78S	174.92E
9566	2847170	3	1969	62.2022	33.2204	Hamilton	NEW	New Zealand	37.78S	174.92E
9567	2847171	4	1969	57.4916	32.486	Hamilton	NEW	New Zealand	37.78S	174.92E
9568	2847172	5	1969	54.104	32.3834	Hamilton	NEW	New Zealand	37.78S	174.92E
9569	2847173	6	1969	48.4646	33.6974	Hamilton	NEW	New Zealand	37.78S	174.92E
9570	2847174	7	1969	46.138999999999996	32.5616	Hamilton	NEW	New Zealand	37.78S	174.92E
9571	2847175	8	1969	49.7336	32.5886	Hamilton	NEW	New Zealand	37.78S	174.92E
9572	2847176	9	1969	54.338	32.423	Hamilton	NEW	New Zealand	37.78S	174.92E
9573	2847177	10	1969	53.8034	32.5382	Hamilton	NEW	New Zealand	37.78S	174.92E
9574	2847178	11	1969	59.9792	32.6372	Hamilton	NEW	New Zealand	37.78S	174.92E
9575	2847179	12	1969	65.3162	32.7614	Hamilton	NEW	New Zealand	37.78S	174.92E
9576	2847180	1	1970	68.342	32.9234	Hamilton	NEW	New Zealand	37.78S	174.92E
9577	2847181	2	1970	66.2036	33.1268	Hamilton	NEW	New Zealand	37.78S	174.92E
9578	2847182	3	1970	65.8202	32.6552	Hamilton	NEW	New Zealand	37.78S	174.92E
9579	2847183	4	1970	59.9648	32.954	Hamilton	NEW	New Zealand	37.78S	174.92E
9580	2847184	5	1970	52.9484	32.6696	Hamilton	NEW	New Zealand	37.78S	174.92E
9581	2847185	6	1970	50.8262	32.4536	Hamilton	NEW	New Zealand	37.78S	174.92E
9582	2847186	7	1970	49.891999999999996	32.3618	Hamilton	NEW	New Zealand	37.78S	174.92E
9583	2847187	8	1970	51.1322	32.4248	Hamilton	NEW	New Zealand	37.78S	174.92E
9584	2847188	9	1970	54.4586	32.7074	Hamilton	NEW	New Zealand	37.78S	174.92E
9585	2847189	10	1970	57.0398	32.3708	Hamilton	NEW	New Zealand	37.78S	174.92E
9586	2847190	11	1970	60.0242	32.4176	Hamilton	NEW	New Zealand	37.78S	174.92E
9587	2847191	12	1970	64.2812	32.6336	Hamilton	NEW	New Zealand	37.78S	174.92E
9588	2847192	1	1971	67.5266	32.9234	Hamilton	NEW	New Zealand	37.78S	174.92E
9589	2847193	2	1971	68.2934	32.6336	Hamilton	NEW	New Zealand	37.78S	174.92E
9590	2847194	3	1971	63.391999999999996	32.5796	Hamilton	NEW	New Zealand	37.78S	174.92E
9591	2847195	4	1971	59.6642	32.3582	Hamilton	NEW	New Zealand	37.78S	174.92E
9592	2847196	5	1971	55.4414	32.6588	Hamilton	NEW	New Zealand	37.78S	174.92E
9593	2847197	6	1971	53.833999999999996	32.5022	Hamilton	NEW	New Zealand	37.78S	174.92E
9594	2847198	7	1971	48.4718	32.6066	Hamilton	NEW	New Zealand	37.78S	174.92E
9595	2847199	8	1971	52.187	32.6264	Hamilton	NEW	New Zealand	37.78S	174.92E
9596	2847200	9	1971	53.4686	32.3762	Hamilton	NEW	New Zealand	37.78S	174.92E
9597	2847201	10	1971	56.093	32.792	Hamilton	NEW	New Zealand	37.78S	174.92E
9598	2847202	11	1971	59.3906	32.9	Hamilton	NEW	New Zealand	37.78S	174.92E
9599	2847203	12	1971	63.5	32.4086	Hamilton	NEW	New Zealand	37.78S	174.92E
9600	2847204	1	1972	64.706	32.4644	Hamilton	NEW	New Zealand	37.78S	174.92E
9601	2847205	2	1972	64.5476	32.477	Hamilton	NEW	New Zealand	37.78S	174.92E
9602	2847206	3	1972	65.4224	32.7596	Hamilton	NEW	New Zealand	37.78S	174.92E
9603	2847207	4	1972	59.6786	32.4734	Hamilton	NEW	New Zealand	37.78S	174.92E
9604	2847208	5	1972	53.8808	32.4554	Hamilton	NEW	New Zealand	37.78S	174.92E
9605	2847209	6	1972	47.623999999999995	32.63	Hamilton	NEW	New Zealand	37.78S	174.92E
9606	2847210	7	1972	49.6022	32.611999999999995	Hamilton	NEW	New Zealand	37.78S	174.92E
9607	2847211	8	1972	48.1118	32.6822	Hamilton	NEW	New Zealand	37.78S	174.92E
9608	2847212	9	1972	53.6936	32.6552	Hamilton	NEW	New Zealand	37.78S	174.92E
9609	2847213	10	1972	56.633	32.6462	Hamilton	NEW	New Zealand	37.78S	174.92E
9610	2847214	11	1972	62.6828	32.603	Hamilton	NEW	New Zealand	37.78S	174.92E
9611	2847215	12	1972	61.0286	32.7488	Hamilton	NEW	New Zealand	37.78S	174.92E
9612	2847216	1	1973	65.9552	33.3896	Hamilton	NEW	New Zealand	37.78S	174.92E
9613	2847217	2	1973	66.2882	33.5912	Hamilton	NEW	New Zealand	37.78S	174.92E
9614	2847218	3	1973	64.5566	32.4716	Hamilton	NEW	New Zealand	37.78S	174.92E
9615	2847219	4	1973	59.278999999999996	32.6912	Hamilton	NEW	New Zealand	37.78S	174.92E
9616	2847220	5	1973	55.7096	32.5976	Hamilton	NEW	New Zealand	37.78S	174.92E
9617	2847221	6	1973	51.278	32.3474	Hamilton	NEW	New Zealand	37.78S	174.92E
9618	2847222	7	1973	48.1712	32.5166	Hamilton	NEW	New Zealand	37.78S	174.92E
9619	2847223	8	1973	51.1178	32.4086	Hamilton	NEW	New Zealand	37.78S	174.92E
9620	2847224	9	1973	54.41	32.3204	Hamilton	NEW	New Zealand	37.78S	174.92E
9621	2847225	10	1973	56.8022	32.5094	Hamilton	NEW	New Zealand	37.78S	174.92E
9622	2847226	11	1973	61.5686	32.4626	Hamilton	NEW	New Zealand	37.78S	174.92E
9623	2847227	12	1973	64.283	32.8334	Hamilton	NEW	New Zealand	37.78S	174.92E
9624	2847228	1	1974	65.7248	33.0764	Hamilton	NEW	New Zealand	37.78S	174.92E
9625	2847229	2	1974	70.3562	32.7794	Hamilton	NEW	New Zealand	37.78S	174.92E
9626	2847230	3	1974	62.3102	32.585	Hamilton	NEW	New Zealand	37.78S	174.92E
9627	2847231	4	1974	60.305	32.2556	Hamilton	NEW	New Zealand	37.78S	174.92E
9628	2847232	5	1974	55.1894	32.7452	Hamilton	NEW	New Zealand	37.78S	174.92E
9629	2847233	6	1974	50.7398	32.2916	Hamilton	NEW	New Zealand	37.78S	174.92E
9630	2847234	7	1974	51.0278	32.6984	Hamilton	NEW	New Zealand	37.78S	174.92E
9631	2847235	8	1974	50.0036	32.4086	Hamilton	NEW	New Zealand	37.78S	174.92E
9632	2847236	9	1974	54.32899999999999	32.4716	Hamilton	NEW	New Zealand	37.78S	174.92E
9633	2847237	10	1974	56.2892	32.369	Hamilton	NEW	New Zealand	37.78S	174.92E
9634	2847238	11	1974	61.1834	32.6066	Hamilton	NEW	New Zealand	37.78S	174.92E
9635	2847239	12	1974	65.3	32.4122	Hamilton	NEW	New Zealand	37.78S	174.92E
9636	2847240	1	1975	68.16199999999999	32.9756	Hamilton	NEW	New Zealand	37.78S	174.92E
9637	2847241	2	1975	68.2502	32.5706	Hamilton	NEW	New Zealand	37.78S	174.92E
9638	2847242	3	1975	65.9606	32.3654	Hamilton	NEW	New Zealand	37.78S	174.92E
9639	2847243	4	1975	59.54	32.2412	Hamilton	NEW	New Zealand	37.78S	174.92E
9640	2847244	5	1975	56.7428	32.5832	Hamilton	NEW	New Zealand	37.78S	174.92E
9641	2847245	6	1975	48.6518	32.3726	Hamilton	NEW	New Zealand	37.78S	174.92E
9642	2847246	7	1975	47.8184	33.0278	Hamilton	NEW	New Zealand	37.78S	174.92E
9643	2847247	8	1975	51.0512	32.8784	Hamilton	NEW	New Zealand	37.78S	174.92E
9644	2847248	9	1975	53.357	32.72	Hamilton	NEW	New Zealand	37.78S	174.92E
9645	2847249	10	1975	56.9732	32.5364	Hamilton	NEW	New Zealand	37.78S	174.92E
9646	2847250	11	1975	58.8596	32.4104	Hamilton	NEW	New Zealand	37.78S	174.92E
9647	2847251	12	1975	61.772	32.495	Hamilton	NEW	New Zealand	37.78S	174.92E
9648	2847252	1	1976	65.7284	32.5112	Hamilton	NEW	New Zealand	37.78S	174.92E
9649	2847253	2	1976	61.817	32.639	Hamilton	NEW	New Zealand	37.78S	174.92E
9650	2847254	3	1976	64.2146	32.531	Hamilton	NEW	New Zealand	37.78S	174.92E
9651	2847255	4	1976	59.3762	32.4302	Hamilton	NEW	New Zealand	37.78S	174.92E
9652	2847256	5	1976	52.7522	32.7722	Hamilton	NEW	New Zealand	37.78S	174.92E
9653	2847257	6	1976	48.56	32.5508	Hamilton	NEW	New Zealand	37.78S	174.92E
9654	2847258	7	1976	48.6914	32.6642	Hamilton	NEW	New Zealand	37.78S	174.92E
